triple injection ratios,0.01,0.02,0.04,0.08,0.12,0.16,0.2,0.24,0.32,0.38,0.46,0.57,0.64
low_closeness_high_score,0.8241889420076874,0.8374180665084598,0.8575736749721483,0.827212857423289,0.8148329680221921,0.8334986295221546,0.8426598498787018,0.8340491628151163,0.8375469391770516,0.7330660187405778,0.7871117086850441,0.8027464570861239,0.7869244773529914
low_closeness_low_score,0.8234316921158082,0.7955234499006045,0.8162884725161792,0.7899784855086125,0.7782574600259272,0.8100680322284601,0.7878665759598398,0.8248971483007982,0.7962367320492626,0.7939472014934343,0.7999157655967232,0.7912493311791853,0.7987383503073748
high_closeness_hig_gradh,0.8166176126201703,0.8040150276896667,0.8154285283278117,0.8003475683262207,0.8222806132775343,0.8060919639796319,0.8267092705021865,0.8182876874023309,0.832993487122576,0.7565841247779197,0.7982832723422448,0.7978631480749243,0.8092078504751726
high_closeness_low_grad,0.8294607630170688,0.8085520691296947,0.8008650661257133,0.784096182974763,0.8011451243233026,0.7804797175067347,0.8088564401384215,0.8020492225225219,0.8229812541158611,0.8149419398967241,0.791588757321928,0.828238992123037,0.7911814631491704
low_closeness_high_grad,0.8166176126201703,0.8040150276896667,0.8154285283278117,0.8003475683262207,0.8222806132775343,0.8060919639796319,0.8267092705021865,0.8182876874023309,0.832993487122576,0.7565841247779197,0.7982832723422448,0.7978631480749243,0.8092078504751726
low_closeness_low_grad,0.8294607630170688,0.8085520691296947,0.8008650661257133,0.7963416784367753,0.802862422983291,0.7964724753867333,0.8067750413369613,0.7980236129448554,0.8190709960687016,0.8090922693566419,0.8013683015998483,0.8107682153176322,0.7870065586502912
low_deg,0.8154032025111728,0.8570014931336718,0.8272348234952395,0.8052053714603453,0.7845998786318259,0.8146899456859764,0.8137432732975037,0.8273562898100023,0.8228234761357585,0.7638312961684178,0.8192367653984892,0.7874241606733052,0.8185068970359591
high_deg,0.8001792170513526,0.8222346078668941,0.8285142397966259,0.7806152137695188,0.7984435002399036,0.7853975399728111,0.7849647048687609,0.7711486910253511,0.7714634247437947,0.8051432728979353,0.7907187341468839,0.7740337708487308,0.7657010806224617
low_closeness,0.817610779445956,0.8594628986605474,0.8290638403164569,0.7892200407530094,0.8087867052957707,0.8115492058248395,0.8222031872176172,0.8107703461227348,0.8155259669813469,0.8003334560122866,0.8095276414473043,0.8214418919558043,0.8148949146075483
high_closeness,0.8076005245537828,0.828600428619632,0.8263729028606132,0.7872050741209837,0.7902941605226658,0.7833997394686062,0.7982473295718858,0.7757882571444684,0.753641234237061,0.7829103089946711,0.7979054277161451,0.7775931229462746,0.7899575959303834
